Time,Lane 1 Flow (Veh/5 Minutes)
06/06/2018 19:05:00,374
06/06/2018 19:10:00,394
06/06/2018 19:15:00,420
06/06/2018 19:20:00,389
06/06/2018 19:25:00,354
06/06/2018 19:30:00,397
06/06/2018 19:35:00,368
06/06/2018 19:40:00,414
06/06/2018 19:45:00,407
06/06/2018 19:50:00,327
06/06/2018 19:55:00,423
06/06/2018 20:00:00,364
06/06/2018 20:05:00,353
06/06/2018 20:10:00,381
06/06/2018 20:15:00,365
06/06/2018 20:20:00,368
06/06/2018 20:25:00,378
06/06/2018 20:30:00,339
06/06/2018 20:35:00,391
06/06/2018 20:40:00,378
06/06/2018 20:45:00,384
06/06/2018 20:50:00,360
06/06/2018 20:55:00,390
06/06/2018 21:00:00,355
06/06/2018 21:05:00,318
06/06/2018 21:10:00,431
06/06/2018 21:15:00,364
06/06/2018 21:20:00,366
06/06/2018 21:25:00,339
06/06/2018 21:30:00,270
06/06/2018 21:35:00,304
06/06/2018 21:40:00,275
06/06/2018 21:45:00,250
06/06/2018 21:50:00,268
06/06/2018 21:55:00,292
06/06/2018 22:00:00,259
06/06/2018 22:05:00,274
06/06/2018 22:10:00,266
06/06/2018 22:15:00,259
06/06/2018 22:20:00,211
06/06/2018 22:25:00,231
06/06/2018 22:30:00,171
06/06/2018 22:35:00,188
06/06/2018 22:40:00,180
06/06/2018 22:45:00,174
06/06/2018 22:50:00,170
06/06/2018 22:55:00,165
06/06/2018 23:00:00,147
06/06/2018 23:05:00,186
06/06/2018 23:10:00,163
06/06/2018 23:15:00,167
06/06/2018 23:20:00,167
06/06/2018 23:25:00,139
06/06/2018 23:30:00,121
06/06/2018 23:35:00,118
06/06/2018 23:40:00,131
06/06/2018 23:45:00,106
06/06/2018 23:50:00,104
06/06/2018 23:55:00,120
06/07/2018 00:00:00,112
06/07/2018 00:05:00,112
06/07/2018 00:10:00,103
06/07/2018 00:15:00,88
06/07/2018 00:20:00,102
06/07/2018 00:25:00,93
06/07/2018 00:30:00,82
06/07/2018 00:35:00,57
06/07/2018 00:40:00,67
06/07/2018 00:45:00,58
06/07/2018 00:50:00,65
06/07/2018 00:55:00,58
06/07/2018 01:00:00,68
06/07/2018 01:05:00,75
06/07/2018 01:10:00,68
06/07/2018 01:15:00,57
06/07/2018 01:20:00,65
06/07/2018 01:25:00,42
06/07/2018 01:30:00,38
06/07/2018 01:35:00,40
06/07/2018 01:40:00,35
06/07/2018 01:45:00,37
06/07/2018 01:50:00,28
06/07/2018 01:55:00,39
06/07/2018 02:00:00,42
06/07/2018 02:05:00,27
06/07/2018 02:10:00,33
06/07/2018 02:15:00,37
06/07/2018 02:20:00,33
06/07/2018 02:25:00,33
06/07/2018 02:30:00,31
06/07/2018 02:35:00,30
06/07/2018 02:40:00,23
06/07/2018 02:45:00,22
06/07/2018 02:50:00,29
06/07/2018 02:55:00,17
06/07/2018 03:00:00,26
06/07/2018 03:05:00,23
06/07/2018 03:10:00,29
06/07/2018 03:15:00,14
06/07/2018 03:20:00,20
06/07/2018 03:25:00,9
06/07/2018 03:30:00,14
06/07/2018 03:35:00,15
06/07/2018 03:40:00,25
06/07/2018 03:45:00,20
06/07/2018 03:50:00,22
06/07/2018 03:55:00,17
06/07/2018 04:00:00,18
06/07/2018 04:05:00,16
06/07/2018 04:10:00,19
06/07/2018 04:15:00,19
06/07/2018 04:20:00,16
06/07/2018 04:25:00,25
06/07/2018 04:30:00,29
06/07/2018 04:35:00,17
06/07/2018 04:40:00,27
06/07/2018 04:45:00,27
06/07/2018 04:50:00,37
06/07/2018 04:55:00,37
06/07/2018 05:00:00,25
06/07/2018 05:05:00,30
06/07/2018 05:10:00,50
06/07/2018 05:15:00,50
06/07/2018 05:20:00,51
06/07/2018 05:25:00,80
06/07/2018 05:30:00,61
06/07/2018 05:35:00,52
06/07/2018 05:40:00,70
06/07/2018 05:45:00,96
06/07/2018 05:50:00,89
06/07/2018 05:55:00,84
06/07/2018 06:00:00,103
06/07/2018 06:05:00,163
06/07/2018 06:10:00,70
06/07/2018 06:15:00,119
06/07/2018 06:20:00,122
06/07/2018 06:25:00,133
06/07/2018 06:30:00,126
06/07/2018 06:35:00,160
06/07/2018 06:40:00,196
06/07/2018 06:45:00,208
06/07/2018 06:50:00,203
06/07/2018 06:55:00,179
06/07/2018 07:00:00,224
06/07/2018 07:05:00,206
06/07/2018 07:10:00,280
06/07/2018 07:15:00,236
06/07/2018 07:20:00,294
06/07/2018 07:25:00,265
06/07/2018 07:30:00,276
06/07/2018 07:35:00,306
06/07/2018 07:40:00,297
06/07/2018 07:45:00,320
06/07/2018 07:50:00,348
06/07/2018 07:55:00,275
06/07/2018 08:00:00,271
06/07/2018 08:05:00,315
06/07/2018 08:10:00,280
06/07/2018 08:15:00,309
06/07/2018 08:20:00,279
06/07/2018 08:25:00,273
06/07/2018 08:30:00,292
06/07/2018 08:35:00,302
06/07/2018 08:40:00,324
06/07/2018 08:45:00,322
06/07/2018 08:50:00,298
06/07/2018 08:55:00,302
06/07/2018 09:00:00,277
06/07/2018 09:05:00,243
06/07/2018 09:10:00,262
06/07/2018 09:15:00,297
06/07/2018 09:20:00,299
06/07/2018 09:25:00,280
06/07/2018 09:30:00,288
06/07/2018 09:35:00,291
06/07/2018 09:40:00,347
06/07/2018 09:45:00,333
06/07/2018 09:50:00,324
06/07/2018 09:55:00,305
06/07/2018 10:00:00,290
06/07/2018 10:05:00,293
06/07/2018 10:10:00,271
06/07/2018 10:15:00,366
06/07/2018 10:20:00,306
06/07/2018 10:25:00,319
06/07/2018 10:30:00,310
06/07/2018 10:35:00,345
06/07/2018 10:40:00,322
06/07/2018 10:45:00,326
06/07/2018 10:50:00,358
06/07/2018 10:55:00,324
06/07/2018 11:00:00,312
06/07/2018 11:05:00,370
06/07/2018 11:10:00,314
06/07/2018 11:15:00,332
06/07/2018 11:20:00,368
06/07/2018 11:25:00,340
06/07/2018 11:30:00,340
06/07/2018 11:35:00,396
06/07/2018 11:40:00,368
06/07/2018 11:45:00,364
06/07/2018 11:50:00,385
06/07/2018 11:55:00,362
06/07/2018 12:00:00,402
06/07/2018 12:05:00,413
06/07/2018 12:10:00,397
06/07/2018 12:15:00,433
06/07/2018 12:20:00,400
06/07/2018 12:25:00,407
06/07/2018 12:30:00,405
06/07/2018 12:35:00,401
06/07/2018 12:40:00,418
06/07/2018 12:45:00,423
06/07/2018 12:50:00,441
06/07/2018 12:55:00,414
06/07/2018 13:00:00,421
06/07/2018 13:05:00,407
06/07/2018 13:10:00,446
06/07/2018 13:15:00,481
06/07/2018 13:20:00,496
06/07/2018 13:25:00,444
06/07/2018 13:30:00,449
06/07/2018 13:35:00,513
06/07/2018 13:40:00,506
06/07/2018 13:45:00,507
06/07/2018 13:50:00,554
06/07/2018 13:55:00,531
06/07/2018 14:00:00,499
06/07/2018 14:05:00,516
06/07/2018 14:10:00,515
06/07/2018 14:15:00,553
06/07/2018 14:20:00,589
06/07/2018 14:25:00,508
06/07/2018 14:30:00,543
06/07/2018 14:35:00,543
06/07/2018 14:40:00,596
06/07/2018 14:45:00,630
06/07/2018 14:50:00,567
06/07/2018 14:55:00,578
06/07/2018 15:00:00,520
06/07/2018 15:05:00,659
06/07/2018 15:10:00,544
06/07/2018 15:15:00,525
06/07/2018 15:20:00,538
06/07/2018 15:25:00,501
06/07/2018 15:30:00,493
06/07/2018 15:35:00,556
06/07/2018 15:40:00,514
06/07/2018 15:45:00,567
06/07/2018 15:50:00,580
06/07/2018 15:55:00,520
06/07/2018 16:00:00,530
06/07/2018 16:05:00,560
06/07/2018 16:10:00,550
06/07/2018 16:15:00,582
06/07/2018 16:20:00,577
06/07/2018 16:25:00,571
06/07/2018 16:30:00,544
06/07/2018 16:35:00,571
06/07/2018 16:40:00,640
06/07/2018 16:45:00,591
06/07/2018 16:50:00,536
06/07/2018 16:55:00,540
06/07/2018 17:00:00,610
06/07/2018 17:05:00,579
06/07/2018 17:10:00,600
06/07/2018 17:15:00,579
06/07/2018 17:20:00,577
06/07/2018 17:25:00,580
06/07/2018 17:30:00,563
06/07/2018 17:35:00,660
06/07/2018 17:40:00,515
06/07/2018 17:45:00,523
06/07/2018 17:50:00,542
06/07/2018 17:55:00,580
06/07/2018 18:00:00,570
06/07/2018 18:05:00,581
06/07/2018 18:10:00,598
06/07/2018 18:15:00,575
06/07/2018 18:20:00,537
06/07/2018 18:25:00,498
06/07/2018 18:30:00,481
06/07/2018 18:35:00,477
06/07/2018 18:40:00,478
06/07/2018 18:45:00,468
06/07/2018 18:50:00,435
06/07/2018 18:55:00,418
06/07/2018 19:00:00,399
06/07/2018 19:05:00,405
06/07/2018 19:10:00,434
06/07/2018 19:15:00,416
06/07/2018 19:20:00,420
06/07/2018 19:25:00,465
06/07/2018 19:30:00,320
06/07/2018 19:35:00,371
06/07/2018 19:40:00,331
06/07/2018 19:45:00,540
06/07/2018 19:50:00,368
06/07/2018 19:55:00,381
06/07/2018 20:00:00,435
06/07/2018 20:05:00,346
06/07/2018 20:10:00,360
06/07/2018 20:15:00,354
06/07/2018 20:20:00,337
06/07/2018 20:25:00,420
06/07/2018 20:30:00,321
06/07/2018 20:35:00,360
06/07/2018 20:40:00,330
06/07/2018 20:45:00,357
06/07/2018 20:50:00,345
06/07/2018 20:55:00,361
06/07/2018 21:00:00,390
06/07/2018 21:05:00,369
06/07/2018 21:10:00,141
06/07/2018 21:15:00,188
06/07/2018 21:20:00,448
06/07/2018 21:25:00,350
06/07/2018 21:30:00,291
06/07/2018 21:35:00,303
06/07/2018 21:40:00,282
06/07/2018 21:45:00,305
06/07/2018 21:50:00,280
06/07/2018 21:55:00,269
06/07/2018 22:00:00,241
06/07/2018 22:05:00,275
06/07/2018 22:10:00,293
06/07/2018 22:15:00,260
06/07/2018 22:20:00,261
06/07/2018 22:25:00,238
06/07/2018 22:30:00,206
06/07/2018 22:35:00,199
06/07/2018 22:40:00,211
06/07/2018 22:45:00,189
06/07/2018 22:50:00,174
06/07/2018 22:55:00,191
06/07/2018 23:00:00,172
06/07/2018 23:05:00,182
06/07/2018 23:10:00,202
06/07/2018 23:15:00,174
06/07/2018 23:20:00,151
06/07/2018 23:25:00,166
06/07/2018 23:30:00,142
06/07/2018 23:35:00,132
06/07/2018 23:40:00,133
06/07/2018 23:45:00,115
06/07/2018 23:50:00,110
06/07/2018 23:55:00,96
06/08/2018 00:00:00,102
06/08/2018 00:05:00,101
06/08/2018 00:10:00,126
06/08/2018 00:15:00,104
06/08/2018 00:20:00,96
06/08/2018 00:25:00,92
06/08/2018 00:30:00,82
06/08/2018 00:35:00,79
06/08/2018 00:40:00,73
06/08/2018 00:45:00,75
06/08/2018 00:50:00,63
06/08/2018 00:55:00,67
06/08/2018 01:00:00,63
06/08/2018 01:05:00,63
06/08/2018 01:10:00,54
06/08/2018 01:15:00,65
06/08/2018 01:20:00,58
06/08/2018 01:25:00,44
06/08/2018 01:30:00,48
06/08/2018 01:35:00,50
06/08/2018 01:40:00,52
06/08/2018 01:45:00,57
06/08/2018 01:50:00,42
06/08/2018 01:55:00,49
06/08/2018 02:00:00,45
06/08/2018 02:05:00,44
06/08/2018 02:10:00,44
06/08/2018 02:15:00,47
06/08/2018 02:20:00,43
06/08/2018 02:25:00,34
06/08/2018 02:30:00,33
06/08/2018 02:35:00,33
06/08/2018 02:40:00,30
06/08/2018 02:45:00,29
06/08/2018 02:50:00,28
06/08/2018 02:55:00,28
06/08/2018 03:00:00,28
06/08/2018 03:05:00,25
06/08/2018 03:10:00,19
06/08/2018 03:15:00,22
06/08/2018 03:20:00,25
06/08/2018 03:25:00,19
06/08/2018 03:30:00,22
06/08/2018 03:35:00,21
06/08/2018 03:40:00,22
06/08/2018 03:45:00,23
06/08/2018 03:50:00,18
06/08/2018 03:55:00,17
06/08/2018 04:00:00,22
06/08/2018 04:05:00,16
06/08/2018 04:10:00,18
06/08/2018 04:15:00,24
06/08/2018 04:20:00,21
06/08/2018 04:25:00,28
06/08/2018 04:30:00,25
06/08/2018 04:35:00,32
06/08/2018 04:40:00,32
06/08/2018 04:45:00,27
06/08/2018 04:50:00,34
06/08/2018 04:55:00,31
06/08/2018 05:00:00,38
06/08/2018 05:05:00,39
06/08/2018 05:10:00,45
06/08/2018 05:15:00,41
06/08/2018 05:20:00,56
06/08/2018 05:25:00,47
06/08/2018 05:30:00,60
06/08/2018 05:35:00,60
06/08/2018 05:40:00,74
06/08/2018 05:45:00,79
06/08/2018 05:50:00,98
06/08/2018 05:55:00,79
06/08/2018 06:00:00,84
06/08/2018 06:05:00,103
06/08/2018 06:10:00,103
06/08/2018 06:15:00,109
06/08/2018 06:20:00,114
06/08/2018 06:25:00,118
06/08/2018 06:30:00,130
06/08/2018 06:35:00,166
06/08/2018 06:40:00,178
06/08/2018 06:45:00,198
06/08/2018 06:50:00,174
06/08/2018 06:55:00,168
06/08/2018 07:00:00,185
06/08/2018 07:05:00,203
06/08/2018 07:10:00,245
06/08/2018 07:15:00,237
06/08/2018 07:20:00,244
06/08/2018 07:25:00,261
06/08/2018 07:30:00,266
06/08/2018 07:35:00,310
06/08/2018 07:40:00,325
06/08/2018 07:45:00,323
06/08/2018 07:50:00,322
06/08/2018 07:55:00,303
06/08/2018 08:00:00,266
06/08/2018 08:05:00,279
06/08/2018 08:10:00,278
06/08/2018 08:15:00,312
06/08/2018 08:20:00,285
06/08/2018 08:25:00,289
06/08/2018 08:30:00,291
06/08/2018 08:35:00,317
06/08/2018 08:40:00,326
06/08/2018 08:45:00,313
06/08/2018 08:50:00,324
06/08/2018 08:55:00,285
06/08/2018 09:00:00,283
06/08/2018 09:05:00,264
06/08/2018 09:10:00,289
06/08/2018 09:15:00,307
06/08/2018 09:20:00,292
06/08/2018 09:25:00,304
06/08/2018 09:30:00,285
06/08/2018 09:35:00,295
06/08/2018 09:40:00,304
06/08/2018 09:45:00,308
06/08/2018 09:50:00,318
06/08/2018 09:55:00,323
06/08/2018 10:00:00,300
06/08/2018 10:05:00,327
06/08/2018 10:10:00,339
06/08/2018 10:15:00,330
06/08/2018 10:20:00,341
06/08/2018 10:25:00,321
06/08/2018 10:30:00,343
06/08/2018 10:35:00,343
06/08/2018 10:40:00,349
06/08/2018 10:45:00,356
06/08/2018 10:50:00,361
06/08/2018 10:55:00,354
06/08/2018 11:00:00,330
06/08/2018 11:05:00,349
06/08/2018 11:10:00,368
06/08/2018 11:15:00,404
06/08/2018 11:20:00,378
06/08/2018 11:25:00,393
06/08/2018 11:30:00,414
06/08/2018 11:35:00,394
06/08/2018 11:40:00,386
06/08/2018 11:45:00,425
06/08/2018 11:50:00,437
06/08/2018 11:55:00,423
06/08/2018 12:00:00,407
06/08/2018 12:05:00,444
06/08/2018 12:10:00,445
06/08/2018 12:15:00,438
06/08/2018 12:20:00,442
06/08/2018 12:25:00,427
06/08/2018 12:30:00,447
06/08/2018 12:35:00,435
06/08/2018 12:40:00,473
06/08/2018 12:45:00,470
06/08/2018 12:50:00,498
06/08/2018 12:55:00,464
06/08/2018 13:00:00,460
06/08/2018 13:05:00,457
06/08/2018 13:10:00,473
06/08/2018 13:15:00,479
06/08/2018 13:20:00,518
06/08/2018 13:25:00,509
06/08/2018 13:30:00,509
06/08/2018 13:35:00,525
06/08/2018 13:40:00,497
06/08/2018 13:45:00,553
06/08/2018 13:50:00,549
06/08/2018 13:55:00,521
06/08/2018 14:00:00,522
06/08/2018 14:05:00,562
06/08/2018 14:10:00,590
06/08/2018 14:15:00,583
06/08/2018 14:20:00,566
06/08/2018 14:25:00,535
06/08/2018 14:30:00,575
06/08/2018 14:35:00,575
06/08/2018 14:40:00,570
06/08/2018 14:45:00,560
06/08/2018 14:50:00,516
06/08/2018 14:55:00,526
06/08/2018 15:00:00,529
06/08/2018 15:05:00,565
06/08/2018 15:10:00,558
06/08/2018 15:15:00,555
06/08/2018 15:20:00,548
06/08/2018 15:25:00,549
06/08/2018 15:30:00,569
06/08/2018 15:35:00,590
06/08/2018 15:40:00,578
06/08/2018 15:45:00,542
06/08/2018 15:50:00,546
06/08/2018 15:55:00,540
06/08/2018 16:00:00,549
06/08/2018 16:05:00,566
06/08/2018 16:10:00,547
06/08/2018 16:15:00,558
06/08/2018 16:20:00,556
06/08/2018 16:25:00,555
06/08/2018 16:30:00,546
06/08/2018 16:35:00,545
06/08/2018 16:40:00,575
06/08/2018 16:45:00,561
06/08/2018 16:50:00,544
06/08/2018 16:55:00,554
06/08/2018 17:00:00,525
06/08/2018 17:05:00,584
06/08/2018 17:10:00,573
06/08/2018 17:15:00,581
06/08/2018 17:20:00,527
06/08/2018 17:25:00,520
06/08/2018 17:30:00,511
06/08/2018 17:35:00,530
06/08/2018 17:40:00,515
06/08/2018 17:45:00,501
06/08/2018 17:50:00,467
06/08/2018 17:55:00,459
06/08/2018 18:00:00,461
06/08/2018 18:05:00,455
06/08/2018 18:10:00,481
06/08/2018 18:15:00,478
06/08/2018 18:20:00,473
06/08/2018 18:25:00,452
06/08/2018 18:30:00,448
06/08/2018 18:35:00,449
06/08/2018 18:40:00,440
06/08/2018 18:45:00,423
06/08/2018 18:50:00,401
06/08/2018 18:55:00,398
06/08/2018 19:00:00,426
06/08/2018 19:05:00,385
06/08/2018 19:10:00,409
06/08/2018 19:15:00,397
06/08/2018 19:20:00,412
06/08/2018 19:25:00,396
06/08/2018 19:30:00,379
06/08/2018 19:35:00,381
06/08/2018 19:40:00,409
06/08/2018 19:45:00,374
06/08/2018 19:50:00,367
06/08/2018 19:55:00,346
06/08/2018 20:00:00,326
06/08/2018 20:05:00,339
06/08/2018 20:10:00,389
06/08/2018 20:15:00,380
06/08/2018 20:20:00,368
06/08/2018 20:25:00,366
06/08/2018 20:30:00,360
06/08/2018 20:35:00,363
06/08/2018 20:40:00,346
06/08/2018 20:45:00,343
06/08/2018 20:50:00,369
06/08/2018 20:55:00,354
06/08/2018 21:00:00,336
06/08/2018 21:05:00,380
06/08/2018 21:10:00,381
06/08/2018 21:15:00,367
06/08/2018 21:20:00,371
06/08/2018 21:25:00,339
06/08/2018 21:30:00,346
06/08/2018 21:35:00,325
06/08/2018 21:40:00,362
06/08/2018 21:45:00,323
06/08/2018 21:50:00,331
06/08/2018 21:55:00,323
06/08/2018 22:00:00,325
06/08/2018 22:05:00,338
06/08/2018 22:10:00,323
06/08/2018 22:15:00,314
06/08/2018 22:20:00,288
06/08/2018 22:25:00,283
06/08/2018 22:30:00,283
06/08/2018 22:35:00,252
06/08/2018 22:40:00,259
06/08/2018 22:45:00,266
06/08/2018 22:50:00,229
06/08/2018 22:55:00,224
06/08/2018 23:00:00,213
06/08/2018 23:05:00,221
06/08/2018 23:10:00,232
06/08/2018 23:15:00,235
06/08/2018 23:20:00,211
06/08/2018 23:25:00,208
06/08/2018 23:30:00,216
06/08/2018 23:35:00,200
06/08/2018 23:40:00,191
06/08/2018 23:45:00,176
06/08/2018 23:50:00,169
06/08/2018 23:55:00,162
